iter	Logloss
3478	0.1926375491
3479	0.192628253
3480	0.1926185949
3481	0.1926105713
3482	0.1926037286
3483	0.1925951094
3484	0.1925860103
3485	0.1925790401
3486	0.1925700442
3487	0.1925619835
3488	0.1925561584
3489	0.1925479743
3490	0.1925404689
3491	0.1925328724
3492	0.1925214511
3493	0.1925131756
3494	0.1925048723
3495	0.1924969266
3496	0.1924865417
3497	0.1924814252
3498	0.1924721691
3499	0.1924641298
3500	0.1924571572
3501	0.1924454367
3502	0.1924366214
3503	0.1924275543
3504	0.1924165303
3505	0.1924025801
3506	0.1923935513
3507	0.1923848008
3508	0.1923784585
3509	0.1923692719
3510	0.1923583012
3511	0.192350543
3512	0.1923417144
3513	0.1923319513
3514	0.1923205817
3515	0.1923092097
3516	0.1923045841
3517	0.1922970924
3518	0.1922876256
3519	0.1922800538
3520	0.1922662189
3521	0.1922549858
3522	0.1922441924
3523	0.1922362716
3524	0.1922259042
3525	0.1922174908
3526	0.1922118176
3527	0.1922049955
3528	0.1921977689
3529	0.1921884432
3530	0.1921813791
3531	0.1921746066
3532	0.1921632036
3533	0.1921550767
3534	0.1921479977
3535	0.1921403378
3536	0.1921309223
3537	0.1921212699
3538	0.1921140782
3539	0.1921043257
3540	0.1920943566
3541	0.1920863749
3542	0.1920780963
3543	0.1920712391
3544	0.1920567967
3545	0.1920490493
3546	0.1920409059
3547	0.1920313306
3548	0.1920247348
3549	0.1920160003
3550	0.1920075489
3551	0.1919989256
3552	0.1919911142
3553	0.1919808071
3554	0.1919720229
3555	0.1919631244
3556	0.1919536407
3557	0.191945456
3558	0.1919371136
3559	0.1919258945
3560	0.1919190768
3561	0.1919109347
3562	0.1919035585
3563	0.1918970333
3564	0.1918808229
3565	0.1918735713
3566	0.1918626271
3567	0.191854879
3568	0.1918431001
3569	0.1918330466
3570	0.1918181931
3571	0.1918088721
3572	0.191804162
3573	0.1917966671
3574	0.1917887664
3575	0.1917799074
3576	0.1917700679
3577	0.1917595628
3578	0.1917511781
3579	0.1917408448
3580	0.1917343844
3581	0.191725671
3582	0.1917129772
3583	0.1917038265
3584	0.1916959065
3585	0.1916870002
3586	0.1916869055
3587	0.1916813738
3588	0.1916726014
3589	0.1916624564
3590	0.1916558794
3591	0.1916482679
3592	0.1916388972
3593	0.1916306233
3594	0.1916244701
3595	0.1916152397
3596	0.1916073232
3597	0.1915962682
3598	0.1915882624
3599	0.1915824271
3600	0.1915773688
3601	0.19157204
3602	0.1915625464
3603	0.1915524584
3604	0.1915446913
3605	0.191533978
3606	0.1915231595
3607	0.1915127693
3608	0.1915029197
3609	0.1914925754
3610	0.1914853288
3611	0.1914759928
3612	0.1914678675
3613	0.1914610708
3614	0.1914513928
3615	0.1914442673
3616	0.1914363543
3617	0.1914305348
3618	0.1914226646
3619	0.191415799
3620	0.1914073322
3621	0.1913988465
3622	0.1913928974
3623	0.1913858966
3624	0.1913813731
3625	0.1913758511
3626	0.1913698487
3627	0.1913625911
3628	0.191355655
3629	0.1913498033
3630	0.1913431915
3631	0.1913363478
3632	0.1913312364
3633	0.1913256967
3634	0.191318642
3635	0.1913087272
3636	0.1912994571
3637	0.1912896236
3638	0.191278616
3639	0.1912715605
3640	0.1912631989
3641	0.1912567605
3642	0.1912475275
3643	0.1912395124
3644	0.191233642
3645	0.1912254604
3646	0.1912235904
3647	0.1912167192
3648	0.1912070326
3649	0.1911994897
3650	0.1911928311
3651	0.1911826111
3652	0.1911739089
3653	0.191163717
3654	0.1911531583
3655	0.1911489067
3656	0.1911366581
3657	0.1911300997
3658	0.1911295773
3659	0.1911222756
3660	0.1911095815
3661	0.1911013834
3662	0.1910955237
3663	0.1910890454
3664	0.1910809764
3665	0.1910730957
3666	0.1910649704
3667	0.1910569112
3668	0.1910521182
3669	0.1910390538
3670	0.1910306652
3671	0.1910210182
3672	0.1910124463
3673	0.1910037276
3674	0.1909936447
3675	0.1909845366
3676	0.1909767506
3677	0.1909683849
3678	0.1909583612
3679	0.1909530346
3680	0.1909439364
3681	0.1909433425
3682	0.1909346378
3683	0.1909256486
3684	0.1909186058
3685	0.1909092928
3686	0.1908981398
3687	0.1908894555
3688	0.1908795121
3689	0.1908727232
3690	0.1908654175
3691	0.1908646676
3692	0.1908585032
3693	0.1908475726
3694	0.1908404696
3695	0.1908352454
3696	0.1908304226
3697	0.1908210857
3698	0.1908110006
3699	0.1908024149
3700	0.1907952808
3701	0.1907871759
3702	0.1907775606
3703	0.1907702597
3704	0.1907601151
3705	0.1907524164
3706	0.1907437883
3707	0.1907374636
3708	0.1907302599
3709	0.1907130663
3710	0.1907027368
3711	0.1906968179
3712	0.1906869985
3713	0.1906792951
3714	0.1906739493
3715	0.1906659173
3716	0.1906564865
3717	0.1906485035
3718	0.1906394145
3719	0.1906329027
3720	0.1906239165
3721	0.1906166613
3722	0.1906049135
3723	0.1905967759
3724	0.1905910647
3725	0.190584038
3726	0.1905828495
3727	0.1905743296
3728	0.1905684021
3729	0.1905581428
3730	0.1905520428
3731	0.1905447105
3732	0.1905396291
3733	0.1905328571
3734	0.1905251724
3735	0.1905161617
3736	0.1905074656
3737	0.1904967973
3738	0.1904898621
3739	0.1904820654
3740	0.1904722776
3741	0.1904625713
3742	0.1904528808
3743	0.1904466319
3744	0.1904395723
3745	0.1904329246
3746	0.1904286888
3747	0.1904250206
3748	0.190414106
3749	0.1904057009
3750	0.1904040076
3751	0.1903968755
3752	0.1903891082
3753	0.1903798652
3754	0.1903736155
3755	0.1903685405
3756	0.1903614668
3757	0.1903546658
3758	0.1903465806
3759	0.1903388112
3760	0.1903314223
3761	0.1903214033
3762	0.1903144391
3763	0.1903077049
3764	0.1902998014
3765	0.1902866408
3766	0.1902796052
3767	0.1902732815
3768	0.1902635961
3769	0.1902546644
3770	0.190248172
3771	0.190240479
3772	0.1902335406
3773	0.1902257465
3774	0.1902174756
3775	0.1902087941
3776	0.1902005614
3777	0.1901890101
3778	0.1901806066
3779	0.1901733339
3780	0.1901636615
3781	0.1901552338
3782	0.1901457698
3783	0.1901338543
3784	0.1901247951
3785	0.1901170209
3786	0.1901095094
3787	0.1901014671
3788	0.1900933841
3789	0.1900842729
3790	0.1900777281
3791	0.1900726481
3792	0.1900664584
3793	0.190056825
3794	0.190049714
3795	0.1900485012
3796	0.1900376775
3797	0.190029472
3798	0.1900199854
3799	0.1900121235
3800	0.1900026979
3801	0.1899919149
3802	0.1899850721
3803	0.1899769317
3804	0.1899672145
3805	0.1899554032
3806	0.1899479796
3807	0.1899409285
3808	0.1899324511
3809	0.1899244619
3810	0.189914074
3811	0.1899054386
3812	0.1898968328
3813	0.1898896466
3814	0.1898822931
3815	0.189876275
3816	0.1898694131
3817	0.1898623237
3818	0.1898553209
3819	0.1898477666
3820	0.1898384144
3821	0.1898284364
3822	0.1898193836
3823	0.1898110446
3824	0.1898049586
3825	0.189797169
3826	0.1897897194
3827	0.1897823356
3828	0.1897764029
3829	0.1897680219
3830	0.1897588512
3831	0.1897507318
3832	0.1897438028
3833	0.1897351166
3834	0.1897288183
3835	0.1897204701
3836	0.1897081191
3837	0.1897021125
3838	0.1896947413
3839	0.1896890967
3840	0.1896810216
3841	0.1896728526
3842	0.1896648052
3843	0.1896554535
3844	0.1896462503
3845	0.1896414869
3846	0.1896369421
3847	0.1896280914
3848	0.1896195826
3849	0.1896130162
3850	0.1896087145
3851	0.1895976981
3852	0.189593156
3853	0.1895854025
3854	0.1895763153
3855	0.1895685068
3856	0.18956114
3857	0.1895543768
3858	0.1895462117
3859	0.1895358614
3860	0.1895294943
3861	0.1895212413
3862	0.189509935
3863	0.1895049572
3864	0.1895001887
3865	0.1894927673
3866	0.1894869478
3867	0.1894803987
3868	0.1894684988
3869	0.1894609824
3870	0.1894529842
3871	0.1894446743
3872	0.1894362696
3873	0.1894300551
3874	0.1894232957
3875	0.1894150486
3876	0.1894094603
3877	0.189398461
3878	0.1893909294
3879	0.1893806894
3880	0.1893721541
3881	0.1893626429
3882	0.1893526562
3883	0.1893415992
3884	0.1893326586
3885	0.1893236469
3886	0.1893191245
3887	0.1893137878
3888	0.1893039501
3889	0.189296218
3890	0.1892861242
3891	0.1892763943
3892	0.1892685983
3893	0.1892642799
3894	0.1892583924
3895	0.1892519279
3896	0.1892415325
3897	0.1892355944
3898	0.1892288699
3899	0.1892218554
3900	0.1892149287
3901	0.1892070131
3902	0.1891992789
3903	0.1891936072
3904	0.1891841292
3905	0.1891776448
3906	0.1891714651
3907	0.1891654003
3908	0.1891592211
3909	0.1891511207
3910	0.1891487997
3911	0.1891413972
3912	0.1891339653
3913	0.1891291368
3914	0.1891214891
3915	0.1891072608
3916	0.1891005259
3917	0.1890877914
3918	0.1890813181
3919	0.1890743833
3920	0.1890671599
3921	0.1890604079
3922	0.1890549209
3923	0.1890468702
3924	0.1890268227
3925	0.1890204061
3926	0.1890107683
3927	0.1890032938
3928	0.188992692
3929	0.1889857532
3930	0.1889836059
3931	0.1889779214
3932	0.1889723694
3933	0.1889663506
3934	0.1889622262
3935	0.1889584618
3936	0.1889505453
3937	0.1889427608
3938	0.1889378851
3939	0.188930836
3940	0.1889232373
3941	0.1889187966
3942	0.1889109949
3943	0.1889052221
3944	0.1888949503
3945	0.1888874751
3946	0.1888793876
3947	0.188872291
3948	0.1888660314
3949	0.1888564748
3950	0.1888487347
3951	0.1888393841
3952	0.1888318644
3953	0.1888262615
3954	0.1888192304
3955	0.1888094784
3956	0.1888021873
3957	0.1887920203
3958	0.1887857094
3959	0.1887783368
3960	0.1887683244
3961	0.1887607169
3962	0.1887547348
3963	0.1887452409
3964	0.1887367823
3965	0.1887304555
3966	0.1887195389
3967	0.1887140388
3968	0.1887024186
3969	0.1886975087
3970	0.1886912333
3971	0.188686349
3972	0.1886797975
3973	0.1886745127
3974	0.1886665784
3975	0.1886612449
3976	0.1886516872
3977	0.1886420768
3978	0.1886342549
3979	0.1886259908
3980	0.1886177148
3981	0.1886123395
3982	0.1886033574
3983	0.1885960039
3984	0.1885867568
3985	0.1885816666
3986	0.1885713011
3987	0.1885635416
3988	0.1885570299
3989	0.1885476623
3990	0.1885399807
3991	0.1885338242
3992	0.1885281097
3993	0.1885223509
3994	0.1885172143
3995	0.1885104612
3996	0.1885038593
3997	0.1884945618
3998	0.1884868236
3999	0.188477211
4000	0.1884719707
4001	0.1884653522
4002	0.1884571082
4003	0.1884507907
4004	0.1884434902
4005	0.1884380575
4006	0.1884305737
4007	0.1884209624
4008	0.1884148005
4009	0.1884081391
4010	0.188401812
4011	0.1883935657
4012	0.1883856628
4013	0.1883783547
4014	0.1883736267
4015	0.1883662721
4016	0.1883558202
4017	0.1883476099
4018	0.1883424343
4019	0.1883366356
4020	0.1883288327
4021	0.188323164
4022	0.1883183592
4023	0.1883089984
4024	0.1883021308
4025	0.1882962281
4026	0.1882895202
4027	0.188289305
4028	0.1882783955
4029	0.1882720812
4030	0.1882631791
4031	0.1882564746
4032	0.1882473141
4033	0.1882406753
4034	0.188234378
4035	0.1882265257
4036	0.1882200189
4037	0.1882150333
4038	0.1882065921
4039	0.1881997106
4040	0.1881931987
4041	0.1881874043
4042	0.1881824922
4043	0.1881761831
4044	0.1881749594
4045	0.1881671965
4046	0.1881606414
4047	0.1881532003
4048	0.188147517
4049	0.1881383814
4050	0.1881340909
4051	0.1881205877
4052	0.1881194036
4053	0.1881134223
4054	0.1881032429
4055	0.1880976971
4056	0.188090822
4057	0.1880819118
4058	0.1880752066
4059	0.188066795
4060	0.1880619238
4061	0.1880456132
4062	0.188038358
4063	0.1880292567
4064	0.1880228165
4065	0.1880151724
4066	0.1880079752
4067	0.1880031361
4068	0.1879963583
4069	0.1879907915
4070	0.1879833852
4071	0.1879783015
4072	0.1879733655
4073	0.187966859
4074	0.187959133
4075	0.1879534854
4076	0.1879427945
4077	0.1879326404
4078	0.1879260406
4079	0.1879198794
4080	0.1879136061
4081	0.1879019034
4082	0.1878933953
4083	0.187883897
4084	0.1878791212
4085	0.1878712495
4086	0.1878660149
4087	0.1878581684
4088	0.1878491505
4089	0.1878418048
4090	0.1878359879
4091	0.1878284892
4092	0.187824507
4093	0.1878167849
4094	0.1878068905
4095	0.1877999502
4096	0.1877923841
4097	0.1877918049
4098	0.1877885724
4099	0.1877791996
4100	0.1877718496
4101	0.1877678461
4102	0.1877592658
4103	0.1877531956
4104	0.1877435956
4105	0.1877343512
4106	0.187719386
4107	0.1877127282
4108	0.1877056595
4109	0.1876983233
4110	0.1876901393
4111	0.1876858829
4112	0.1876793556
4113	0.1876744273
4114	0.187664807
4115	0.1876581779
4116	0.1876503656
4117	0.1876420203
4118	0.1876378832
4119	0.1876336619
4120	0.1876277418
4121	0.1876209415
4122	0.1876150563
4123	0.1876077774
4124	0.1875980971
4125	0.1875925025
4126	0.1875867847
4127	0.1875797382
4128	0.1875738476
4129	0.1875657419
4130	0.1875517907
4131	0.187544568
4132	0.187538824
4133	0.1875361596
4134	0.1875304418
4135	0.187522249
4136	0.1875147026
4137	0.1875077415
4138	0.1875032024
4139	0.1874979112
4140	0.1874914169
4141	0.1874835296
4142	0.187475142
4143	0.1874685654
4144	0.1874603813
4145	0.1874526995
4146	0.1874435567
4147	0.1874366244
4148	0.1874284235
4149	0.1874222549
4150	0.1874212372
4151	0.1874149787
4152	0.1874097672
4153	0.1874035297
4154	0.1873989268
4155	0.1873860037
4156	0.1873802938
4157	0.1873767486
4158	0.1873711491
4159	0.1873617228
4160	0.1873611007
4161	0.1873552151
4162	0.1873517787
4163	0.1873432173
4164	0.1873352693
4165	0.187327645
4166	0.1873196548
4167	0.1873128795
4168	0.1873058211
4169	0.1872970775
4170	0.1872907887
4171	0.1872833507
4172	0.1872755162
4173	0.1872701064
4174	0.1872624706
4175	0.1872547888
4176	0.1872496377
4177	0.1872425649
4178	0.1872366737
4179	0.187231227
4180	0.1872220563
4181	0.1872171935
4182	0.1872171556
4183	0.1872099153
4184	0.1872048909
4185	0.187197318
4186	0.1871917103
4187	0.1871859326
4188	0.1871848234
4189	0.1871798829
4190	0.1871743901
4191	0.1871669555
4192	0.1871640311
4193	0.187154475
4194	0.1871497205
4195	0.1871373057
4196	0.1871317776
4197	0.1871257801
4198	0.187119093
4199	0.1871104363
4200	0.1871026307
4201	0.1870930434
4202	0.1870866801
4203	0.1870802901
4204	0.1870730767
4205	0.187068698
4206	0.1870640714
4207	0.1870592252
4208	0.1870463078
4209	0.1870375155
4210	0.1870322461
4211	0.1870271659
4212	0.1870216763
4213	0.1870152624
4214	0.1870056071
4215	0.1869993319
4216	0.186989924
4217	0.1869820456
4218	0.186977218
4219	0.1869720209
4220	0.1869615787
4221	0.1869555926
4222	0.1869484097
4223	0.1869396913
4224	0.1869361188
4225	0.1869308429
4226	0.1869248283
4227	0.1869192623
4228	0.1869136852
4229	0.1869082181
4230	0.1868970398
4231	0.1868904002
4232	0.1868843943
4233	0.1868799612
4234	0.1868728473
4235	0.1868687377
4236	0.1868614711
4237	0.1868545603
4238	0.1868491684
4239	0.1868385675
4240	0.1868267222
4241	0.1868214326
4242	0.1868143668
4243	0.1868061261
4244	0.1867976556
4245	0.1867908372
4246	0.1867855417
4247	0.1867751482
4248	0.1867668994
4249	0.1867585298
4250	0.1867532027
4251	0.1867462053
4252	0.1867407192
4253	0.1867345163
4254	0.1867248139
4255	0.186718452
4256	0.1867107735
4257	0.1867048953
4258	0.1866989768
4259	0.186689401
4260	0.1866889274
4261	0.1866818429
4262	0.1866752113
4263	0.1866685825
4264	0.1866612574
4265	0.186655194
4266	0.1866460198
4267	0.1866411208
4268	0.1866333277
4269	0.1866268716
4270	0.1866201883
4271	0.1866164716
4272	0.1866112207
4273	0.1866051168
4274	0.1865979917
4275	0.1865913419
4276	0.1865859336
4277	0.1865779705
4278	0.1865778278
4279	0.1865699416
4280	0.1865626667
4281	0.1865550801
4282	0.1865449625
4283	0.1865388498
4284	0.186530329
4285	0.1865233818
4286	0.1865177688
4287	0.1865100542
4288	0.1865041337
4289	0.186498712
4290	0.1864914684
4291	0.1864827518
4292	0.1864749262
4293	0.1864691243
4294	0.1864621878
4295	0.1864577757
4296	0.1864508345
4297	0.1864430275
4298	0.1864382072
4299	0.1864315326
4300	0.1864247022
4301	0.1864173525
4302	0.1864101375
4303	0.1864047773
4304	0.1863962693
4305	0.1863947818
4306	0.186392633
4307	0.1863860115
4308	0.1863779155
4309	0.1863708535
4310	0.186366715
4311	0.1863608766
4312	0.1863561972
4313	0.1863507705
4314	0.1863430068
4315	0.1863355624
4316	0.186324084
4317	0.1863097317
4318	0.1863046622
4319	0.1862967871
4320	0.1862906057
4321	0.1862847721
4322	0.1862799861
4323	0.1862758618
4324	0.1862709877
4325	0.1862632496
4326	0.1862584586
4327	0.1862508265
4328	0.186245677
4329	0.1862391961
4330	0.1862326457
4331	0.1862249801
4332	0.1862184304
4333	0.1862105742
4334	0.1862031544
4335	0.1861957343
4336	0.1861883602
4337	0.1861820463
4338	0.1861762131
4339	0.1861706669
4340	0.1861654858
4341	0.1861598994
4342	0.1861523272
4343	0.1861410184
4344	0.1861296984
4345	0.1861241467
4346	0.1861185448
4347	0.1861106807
4348	0.1861057914
4349	0.1861021236
4350	0.186097864
4351	0.1860935262
4352	0.1860906718
4353	0.1860832552
4354	0.1860734061
4355	0.186068122
4356	0.1860612853
4357	0.1860447691
4358	0.1860390053
4359	0.1860321057
4360	0.1860262664
4361	0.186020481
4362	0.1860138898
4363	0.1860076947
4364	0.1860004467
4365	0.1859962378
4366	0.1859928615
4367	0.1859857578
4368	0.1859801358
4369	0.1859735236
4370	0.1859671313
4371	0.1859619486
4372	0.1859540392
4373	0.1859468127
4374	0.1859401286
4375	0.1859327005
4376	0.1859263789
4377	0.1859199491
4378	0.1859133707
4379	0.1859068101
4380	0.1859029522
4381	0.1859020215
4382	0.1858963845
4383	0.1858911831
4384	0.1858830436
4385	0.1858783517
4386	0.1858720097
4387	0.1858643142
4388	0.1858640721
4389	0.1858564046
4390	0.1858503663
4391	0.1858440778
4392	0.1858367854
4393	0.1858303361
4394	0.185822086
4395	0.1858169274
4396	0.185808151
4397	0.1858018723
4398	0.1857967598
4399	0.1857919687
4400	0.1857864679
4401	0.1857805033
4402	0.1857727178
4403	0.1857668131
4404	0.1857593138
4405	0.1857540867
4406	0.1857540257
4407	0.185753203
4408	0.1857474267
4409	0.1857407931
4410	0.1857354641
4411	0.1857309843
4412	0.1857227675
4413	0.185717047
4414	0.1857138408
4415	0.1857088869
4416	0.185702327
4417	0.1856967397
4418	0.1856927618
4419	0.1856874689
4420	0.1856801413
4421	0.1856737586
4422	0.1856664208
4423	0.1856596917
4424	0.1856595987
4425	0.1856536344
4426	0.1856470647
4427	0.1856417481
4428	0.1856359782
4429	0.1856309759
4430	0.1856236191
4431	0.1856157202
4432	0.1856122913
4433	0.1856043454
4434	0.1855988547
4435	0.1855883288
4436	0.1855808778
4437	0.1855752691
4438	0.1855711814
4439	0.1855647478
4440	0.185559971
4441	0.1855547531
4442	0.1855481179
4443	0.1855404664
4444	0.1855334659
4445	0.1855290297
4446	0.1855229556
4447	0.185517135
4448	0.1855112961
4449	0.1855041895
4450	0.1854965026
4451	0.185491719
4452	0.1854868893
4453	0.1854768289
4454	0.1854709851
4455	0.1854645219
4456	0.1854562939
4457	0.1854506967
4458	0.1854437749
4459	0.1854360715
4460	0.1854309604
4461	0.1854246589
4462	0.1854175058
4463	0.1854091945
4464	0.1854033096
4465	0.1853980468
4466	0.1853909254
4467	0.1853838289
4468	0.1853780069
4469	0.1853706385
4470	0.1853581697
4471	0.185354455
4472	0.1853456181
4473	0.1853385693
4474	0.1853310263
4475	0.1853238827
4476	0.1853184534
4477	0.1853107152
4478	0.185304491
4479	0.1852976796
4480	0.1852892346
4481	0.1852831736
4482	0.1852784962
4483	0.1852712288
4484	0.1852602598
4485	0.1852532793
4486	0.185247992
4487	0.1852368692
4488	0.1852278298
4489	0.1852213934
4490	0.1852154592
4491	0.1852074586
4492	0.185203273
4493	0.1851962551
4494	0.1851907618
4495	0.1851861827
4496	0.1851808564
4497	0.1851747955
4498	0.1851695588
4499	0.1851617487
4500	0.1851518962
4501	0.1851456213
4502	0.1851392352
4503	0.1851332178
4504	0.1851259791
4505	0.1851192497
4506	0.1851122449
4507	0.1851050756
4508	0.1851004518
4509	0.1850932938
4510	0.1850881461
4511	0.1850808905
4512	0.1850754092
4513	0.1850662629
4514	0.1850583626
4515	0.185052949
4516	0.1850461976
4517	0.1850385467
4518	0.1850339801
4519	0.1850280758
4520	0.1850259499
4521	0.1850211209
4522	0.185015646
4523	0.1850080568
4524	0.1850031413
4525	0.184999299
4526	0.1849946436
4527	0.1849913119
4528	0.1849850853
4529	0.1849803739
4530	0.1849735818
4531	0.1849637854
4532	0.1849577602
4533	0.1849508306
4534	0.1849452527
4535	0.1849398148
4536	0.1849326434
4537	0.1849226219
4538	0.1849183178
4539	0.1849173949
4540	0.1849115013
4541	0.1849113348
4542	0.1849031081
4543	0.1848959933
4544	0.1848889203
4545	0.1848847032
4546	0.1848788174
4547	0.1848716451
4548	0.1848633815
4549	0.1848593519
4550	0.1848513227
4551	0.1848459916
4552	0.1848371311
4553	0.1848305534
4554	0.1848264014
4555	0.1848156434
4556	0.1848091433
4557	0.1848039584
4558	0.1847986524
4559	0.1847949428
4560	0.1847892897
4561	0.1847838382
4562	0.184778892
4563	0.1847704281
4564	0.1847580789
4565	0.1847495994
4566	0.1847427088
4567	0.1847417047
4568	0.1847365772
4569	0.1847328884
4570	0.1847275139
4571	0.1847228009
4572	0.1847173798
4573	0.1847134766
4574	0.1847069506
4575	0.1847013577
4576	0.1846925829
4577	0.1846915422
4578	0.1846863848
4579	0.184680817
4580	0.1846739797
4581	0.1846679408
4582	0.1846603486
4583	0.1846553421
4584	0.1846499039
4585	0.1846425109
4586	0.1846385852
4587	0.1846298534
4588	0.1846212076
4589	0.1846103308
4590	0.1846067528
4591	0.1846025632
4592	0.184597133
4593	0.1845906119
4594	0.1845785475
4595	0.1845754154
4596	0.1845710031
4597	0.1845633267
4598	0.1845578472
4599	0.1845508228
4600	0.1845443647
4601	0.1845403269
4602	0.1845340006
4603	0.184528555
4604	0.184519396
4605	0.1845147836
4606	0.1845118873
4607	0.1845069398
4608	0.1845020781
4609	0.1844922031
4610	0.1844864957
4611	0.1844802684
4612	0.1844753871
4613	0.1844690016
4614	0.1844596712
4615	0.1844507924
4616	0.1844455321
4617	0.1844376271
4618	0.1844248439
4619	0.1844176228
4620	0.1844106078
4621	0.1844059146
4622	0.1843993855
4623	0.1843943952
4624	0.1843877429
4625	0.184379317
4626	0.1843745729
4627	0.1843705058
4628	0.1843631848
4629	0.1843604791
4630	0.1843553036
4631	0.1843482899
4632	0.1843435165
4633	0.1843381723
4634	0.1843331008
4635	0.1843275122
4636	0.1843228086
4637	0.1843183259
4638	0.1843104846
4639	0.1843076699
4640	0.1843018984
4641	0.184296973
4642	0.1842889942
4643	0.1842817044
4644	0.1842742049
4645	0.184266849
4646	0.184260616
4647	0.1842534693
4648	0.1842478667
4649	0.184239505
4650	0.1842329627
4651	0.1842289774
4652	0.1842216675
4653	0.1842141611
4654	0.1842060943
4655	0.1842015372
4656	0.1841934209
4657	0.1841867862
4658	0.1841810314
4659	0.1841746299
4660	0.1841704351
4661	0.1841621734
4662	0.1841548286
4663	0.1841494719
4664	0.1841442076
4665	0.1841388989
4666	0.1841348823
4667	0.1841292249
4668	0.1841256507
4669	0.1841186502
4670	0.1841129543
4671	0.1841062142
4672	0.1840998464
4673	0.1840940174
4674	0.1840826696
4675	0.1840774955
4676	0.1840730689
4677	0.1840691157
4678	0.184063024
4679	0.1840522639
4680	0.1840482318
4681	0.1840421222
4682	0.1840345091
4683	0.1840279195
4684	0.1840228678
4685	0.1840167269
4686	0.184010791
4687	0.1840034503
4688	0.1840006048
4689	0.1839962969
4690	0.183983281
4691	0.1839784781
4692	0.1839732317
4693	0.1839728838
4694	0.183966053
4695	0.1839597016
4696	0.1839560889
4697	0.1839473344
4698	0.1839429215
4699	0.1839374383
4700	0.1839317016
4701	0.1839273842
4702	0.1839195137
4703	0.1839118502
4704	0.1839068335
4705	0.1839016699
4706	0.1839013047
4707	0.183894912
4708	0.1838891741
4709	0.1838832265
4710	0.1838785738
4711	0.1838733009
4712	0.1838682018
4713	0.1838599456
4714	0.1838552709
4715	0.183850558
4716	0.1838436337
4717	0.183836594
4718	0.1838319891
4719	0.1838259862
4720	0.18382328
4721	0.183818254
4722	0.1838130003
4723	0.1838079457
4724	0.1838026279
4725	0.183795416
4726	0.183790804
4727	0.1837882432
4728	0.1837823495
4729	0.1837749381
4730	0.1837670672
4731	0.1837656193
4732	0.1837599862
4733	0.1837534803
4734	0.1837464637
4735	0.1837400617
4736	0.1837332055
4737	0.1837311738
4738	0.1837276521
4739	0.1837224055
4740	0.1837155445
4741	0.1837103509
4742	0.1837067162
4743	0.183699269
4744	0.1836943306
4745	0.1836942355
4746	0.1836870215
4747	0.1836813075
4748	0.183677538
4749	0.1836727336
4750	0.1836684207
4751	0.1836634168
4752	0.1836578455
4753	0.1836576725
4754	0.183654222
4755	0.1836497021
4756	0.1836394096
4757	0.1836313123
4758	0.1836274741
4759	0.1836209804
4760	0.18361535
4761	0.1836108952
4762	0.1836020578
4763	0.1835983854
4764	0.1835928408
4765	0.183589753
4766	0.1835820002
4767	0.183577276
4768	0.1835719123
4769	0.1835666726
4770	0.1835609375
4771	0.1835563361
4772	0.1835501738
4773	0.1835444509
4774	0.1835381457
4775	0.1835340712
4776	0.1835302448
4777	0.1835253751
4778	0.183521176
4779	0.1835146579
4780	0.1835076181
4781	0.1834995014
4782	0.1834993286
4783	0.1834915723
4784	0.1834905435
4785	0.1834848357
4786	0.1834805118
4787	0.1834765278
4788	0.1834721731
4789	0.1834665668
4790	0.1834634473
4791	0.183457391
4792	0.1834546448
4793	0.1834474962
4794	0.1834413663
4795	0.183436025
4796	0.1834337849
4797	0.1834276153
4798	0.1834177793
4799	0.1834130874
4800	0.1834036537
4801	0.1833963861
4802	0.1833887538
4803	0.1833841771
4804	0.1833806664
4805	0.1833744871
4806	0.1833685227
4807	0.1833632906
4808	0.1833597121
4809	0.183354505
4810	0.1833464547
4811	0.1833410247
4812	0.1833336221
4813	0.1833292009
4814	0.1833220153
4815	0.1833168639
4816	0.1833100996
4817	0.183309887
4818	0.1833071594
4819	0.1833030106
4820	0.1832970036
4821	0.1832930753
4822	0.183288919
4823	0.1832815816
4824	0.1832650652
4825	0.1832570552
4826	0.1832499004
4827	0.1832430334
4828	0.1832380723
4829	0.1832316739
4830	0.1832242375
4831	0.1832203364
4832	0.1832145477
4833	0.1832084077
4834	0.1832034814
4835	0.1832009379
4836	0.1831957188
4837	0.1831878463
4838	0.183183063
4839	0.1831785597
4840	0.1831674734
4841	0.1831646971
4842	0.1831607482
4843	0.1831539798
4844	0.183150723
4845	0.1831471761
4846	0.1831417527
4847	0.1831368636
4848	0.1831303701
4849	0.1831247991
4850	0.1831206606
4851	0.1831164274
4852	0.1831079647
4853	0.1831039983
4854	0.1830974412
4855	0.1830931339
4856	0.1830885476
4857	0.1830794024
4858	0.183079249
4859	0.1830749019
4860	0.1830691273
4861	0.1830653753
4862	0.1830609479
4863	0.183054241
4864	0.1830497283
4865	0.1830456728
4866	0.1830392426
4867	0.1830361938
4868	0.1830298961
4869	0.1830267694
4870	0.1830252579
4871	0.1830189167
4872	0.1830134138
4873	0.1830079531
4874	0.1830014208
4875	0.1829949856
4876	0.1829893766
4877	0.1829869034
4878	0.1829782367
4879	0.1829729345
4880	0.182970638
4881	0.1829645492
4882	0.1829579062
4883	0.1829521556
4884	0.1829436225
4885	0.1829328664
4886	0.1829274369
4887	0.1829247147
4888	0.1829220079
